# k [h/Mpc]    P(k) [(Mpc/h)^3]
2.923630e+02 1.928830e-24
3.061417e+02 7.547938e-25
3.205697e+02 2.768355e-25
3.356777e+02 8.454614e-26
3.514977e+02 3.112879e-26
3.680632e+02 7.868863e-27
3.854095e+02 3.713506e-27
4.035733e+02 1.175361e-27
4.225931e+02 4.874992e-28
4.425093e+02 1.747942e-28
4.633642e+02 6.097592e-29
4.852018e+02 2.132309e-29
5.080687e+02 6.831324e-30
5.320132e+02 2.435832e-30
5.570862e+02 1.061419e-30
5.833409e+02 1.783193e-31
6.108329e+02 1.184618e-31
6.396206e+02 2.844292e-32
6.697650e+02 1.372196e-32
7.013300e+02 7.115446e-33
7.343827e+02 1.772755e-33
7.689931e+02 5.817273e-34
8.052346e+02 2.062906e-34
8.431841e+02 7.701230e-35
8.829222e+02 2.359168e-35
9.245330e+02 1.010236e-35
9.681049e+02 3.580090e-36
1.013730e+03 1.069294e-36
1.061506e+03 3.658605e-37
1.111533e+03 2.394819e-37
1.163918e+03 6.638071e-38
1.218772e+03 1.713486e-38
1.276211e+03 4.098583e-39
1.336223e+03 1.958643e-39
